speciesKey,species,scientificName,genus,family,order,class,numberOfOccurrences,iucnRedListCategory
3082240,Cornus florida,Cornus florida L.,Cornus,Cornaceae,Cornales,Magnoliopsida,30943,LC
2888808,Knautia arvensis,Knautia arvensis (L.) Coult.,Knautia,Caprifoliaceae,Dipsacales,Magnoliopsida,30712,
2928741,Datura wrightii,Datura wrightii Regel,Datura,Solanaceae,Solanales,Magnoliopsida,30690,
2984535,Humulus lupulus,Humulus lupulus L.,Humulus,Cannabaceae,Rosales,Magnoliopsida,30682,
5295574,Smilax bona-nox,Smilax bona-nox L.,Smilax,Smilacaceae,Liliales,Liliopsida,30636,
2876213,Alnus glutinosa,Alnus glutinosa (L.) Gaertn.,Alnus,Betulaceae,Fagales,Magnoliopsida,30441,LC
3139040,Mycelis muralis,Mycelis muralis (L.) Dumort.,Mycelis,Asteraceae,Asterales,Magnoliopsida,30439,
2695149,Tillandsia usneoides,Tillandsia usneoides (L.) L.,Tillandsia,Bromeliaceae,Poales,Liliopsida,30401,LC
9151957,Medicago sativa,Medicago sativa L.,Medicago,Fabaceae,Fabales,Magnoliopsida,30357,LC
2882802,Arbutus menziesii,Arbutus menziesii Pursh,Arbutus,Ericaceae,Ericales,Magnoliopsida,30306,LC
8012439,Symphoricarpos albus,Symphoricarpos albus (L.) K.Koch,Symphoricarpos,Caprifoliaceae,Dipsacales,Magnoliopsida,30272,
3152374,Malva sylvestris,Malva sylvestris L.,Malva,Malvaceae,Malvales,Magnoliopsida,30156,
5362007,Sedum acre,Sedum acre L.,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,30145,
5373324,Lunaria annua,Lunaria annua L.,Lunaria,Brassicaceae,Brassicales,Magnoliopsida,30121,
4926336,Anaphalis margaritacea,Anaphalis margaritacea (L.) Benth.,Anaphalis,Asteraceae,Asterales,Magnoliopsida,30103,
2880791,Quercus agrifolia,Quercus agrifolia Née,Quercus,Fagaceae,Fagales,Magnoliopsida,30088,LC
5371699,Hepatica nobilis,Hepatica nobilis Schreb.,Hepatica,Ranunculaceae,Ranunculales,Magnoliopsida,30079,
3129497,Baccharis pilularis,Baccharis pilularis DC.,Baccharis,Asteraceae,Asterales,Magnoliopsida,29996,
3034830,Heracleum sphondylium,Heracleum sphondylium L.,Heracleum,Apiaceae,Apiales,Magnoliopsida,29974,
3105782,Sonchus asper,Sonchus asper (L.) Hill,Sonchus,Asteraceae,Asterales,Magnoliopsida,29947,
3169790,Apocynum cannabinum,Apocynum cannabinum L.,Apocynum,Apocynaceae,Gentianales,Magnoliopsida,29813,
5359246,Trifolium arvense,Trifolium arvense L.,Trifolium,Fabaceae,Fabales,Magnoliopsida,29759,
3052680,Thlaspi arvense,Thlaspi arvense L.,Thlaspi,Brassicaceae,Brassicales,Magnoliopsida,29641,
2882753,Gaultheria procumbens,Gaultheria procumbens L.,Gaultheria,Ericaceae,Ericales,Magnoliopsida,29403,
2927027,Salvia lyrata,Salvia lyrata L.,Salvia,Lamiaceae,Lamiales,Magnoliopsida,29244,
2927459,Fouquieria splendens,Fouquieria splendens Engelm.,Fouquieria,Fouquieriaceae,Ericales,Magnoliopsida,29227,
5708780,Barbarea vulgaris,Barbarea vulgaris (L.) W.T.Aiton,Barbarea,Brassicaceae,Brassicales,Magnoliopsida,29149,DD
3189859,Acer saccharum,Acer saccharum Marshall,Acer,Sapindaceae,Sapindales,Magnoliopsida,29131,LC
2888548,Dicentra cucullaria,Dicentra cucullaria (L.) Bernh.,Dicentra,Papaveraceae,Ranunculales,Magnoliopsida,28907,
3040249,Populus tremula,Populus tremula L.,Populus,Salicaceae,Malpighiales,Magnoliopsida,28745,LC
8195144,Rumex crispus,Rumex crispus L.,Rumex,Polygonaceae,Caryophyllales,Magnoliopsida,28727,
3173338,Buddleja davidii,Buddleja davidii Franch.,Buddleja,Scrophulariaceae,Lamiales,Magnoliopsida,28711,
2855356,Galanthus nivalis,Galanthus nivalis L.,Galanthus,Amaryllidaceae,Asparagales,Liliopsida,28605,NT
3170266,Asclepias incarnata,Asclepias incarnata L.,Asclepias,Apocynaceae,Gentianales,Magnoliopsida,28588,LC
3093702,Hypochaeris radicata,Hypochaeris radicata L.,Hypochaeris,Asteraceae,Asterales,Magnoliopsida,28537,
2928783,Nicotiana glauca,Nicotiana glauca Graham,Nicotiana,Solanaceae,Solanales,Magnoliopsida,28531,LC
2753574,Clintonia borealis,Clintonia borealis (Aiton) Raf.,Clintonia,Liliaceae,Liliales,Liliopsida,28480,
2995149,Rubus phoenicolasius,Rubus phoenicolasius Maxim.,Rubus,Rosaceae,Rosales,Magnoliopsida,28460,
5414335,Primula vulgaris,Primula vulgaris Huds.,Primula,Primulaceae,Ericales,Magnoliopsida,28397,
3189835,Acer macrophyllum,Acer macrophyllum Pursh,Acer,Sapindaceae,Sapindales,Magnoliopsida,28257,LC
8011540,Potentilla argentea,Potentilla argentea L.,Potentilla,Rosaceae,Rosales,Magnoliopsida,28243,
3046258,Cardamine hirsuta,Cardamine hirsuta L.,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,28233,
3087173,Ratibida columnifera,Ratibida columnifera (Nutt.) Wooton & Standl.,Ratibida,Asteraceae,Asterales,Magnoliopsida,28155,
9150405,Solanum nigrum,Solanum nigrum L.,Solanum,Solanaceae,Solanales,Magnoliopsida,27992,
3151618,Symphyotrichum novae-angliae,Symphyotrichum novae-angliae (L.) G.L.Nesom,Symphyotrichum,Asteraceae,Asterales,Magnoliopsida,27930,
2888596,Viburnum acerifolium,Viburnum acerifolium L.,Viburnum,Viburnaceae,Dipsacales,Magnoliopsida,27813,
2888995,Rumex acetosella,Rumex acetosella L.,Rumex,Polygonaceae,Caryophyllales,Magnoliopsida,27753,
3190557,Rhus copallina,Rhus copallina L.,Rhus,Anacardiaceae,Sapindales,Magnoliopsida,27710,LC
3145214,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum,Asteraceae,Asterales,Magnoliopsida,27699,LC
2990646,Rubus ursinus,Rubus ursinus Cham. & Schltdl.,Rubus,Rosaceae,Rosales,Magnoliopsida,27695,
3169386,Lysimachia vulgaris,Lysimachia vulgaris L.,Lysimachia,Primulaceae,Ericales,Magnoliopsida,27679,LC
4034537,Persicaria longiseta,Persicaria longiseta (Bruijn) Kitag.,Persicaria,Polygonaceae,Caryophyllales,Magnoliopsida,27657,
8185959,Carduus nutans,Carduus nutans L.,Carduus,Asteraceae,Asterales,Magnoliopsida,27579,
2695588,Tillandsia recurvata,Tillandsia recurvata (L.) L.,Tillandsia,Bromeliaceae,Poales,Liliopsida,27578,
3189836,Acer pensylvanicum,Acer pensylvanicum L.,Acer,Sapindaceae,Sapindales,Magnoliopsida,27498,LC
5914287,Melia azedarach,Melia azedarach L.,Melia,Meliaceae,Sapindales,Magnoliopsida,27491,LC
2703670,Bromus inermis,Bromus inermis Leyss.,Bromus,Poaceae,Poales,Liliopsida,27410,
3054357,Juglans nigra,Juglans nigra L.,Juglans,Juglandaceae,Fagales,Magnoliopsida,27349,LC
5359477,Trifolium campestre,Trifolium campestre Schreb.,Trifolium,Fabaceae,Fabales,Magnoliopsida,27274,
6443709,Tragopogon dubius,Tragopogon dubius Scop.,Tragopogon,Asteraceae,Asterales,Magnoliopsida,27260,
3023221,Prunus spinosa,Prunus spinosa L.,Prunus,Rosaceae,Rosales,Magnoliopsida,27249,LC
5341112,Phyla nodiflora,Phyla nodiflora (L.) Greene,Phyla,Verbenaceae,Lamiales,Magnoliopsida,27224,LC
3169131,Euonymus europaeus,Euonymus europaeus L.,Euonymus,Celastraceae,Celastrales,Magnoliopsida,27157,LC
3089561,Centaurea cyanus,Centaurea cyanus L.,Centaurea,Asteraceae,Asterales,Magnoliopsida,27107,
9206251,Helianthus annuus,Helianthus annuus L.,Helianthus,Asteraceae,Asterales,Magnoliopsida,26901,LC
2773448,Ornithogalum umbellatum,Ornithogalum umbellatum L.,Ornithogalum,Asparagaceae,Asparagales,Liliopsida,26755,
5331779,Betula alleghaniensis,Betula alleghaniensis Britton,Betula,Betulaceae,Fagales,Magnoliopsida,26704,LC
3152827,Hamamelis virginiana,Hamamelis virginiana L.,Hamamelis,Hamamelidaceae,Saxifragales,Magnoliopsida,26578,LC
3040232,Populus deltoides,Populus deltoides W.Bartram ex Marshall,Populus,Salicaceae,Malpighiales,Magnoliopsida,26576,LC
2928441,Calystegia sepium,Calystegia sepium (L.) R.Br.,Calystegia,Convolvulaceae,Solanales,Magnoliopsida,26529,LC
3172294,Ligustrum sinense,Ligustrum sinense Lour.,Ligustrum,Oleaceae,Lamiales,Magnoliopsida,26512,LC
3090343,Conoclinium coelestinum,Conoclinium coelestinum (L.) DC.,Conoclinium,Asteraceae,Asterales,Magnoliopsida,26480,
3149462,Tridax procumbens,Tridax procumbens L.,Tridax,Asteraceae,Asterales,Magnoliopsida,26477,
7736011,Claytonia perfoliata,Claytonia perfoliata Donn.,Claytonia,Montiaceae,Caryophyllales,Magnoliopsida,26467,
8080743,Scilla siberica,Scilla siberica Andrews,Scilla,Asparagaceae,Asparagales,Liliopsida,26407,
5410436,Campanula rapunculoides,Campanula rapunculoides L.,Campanula,Campanulaceae,Asterales,Magnoliopsida,26369,
3118746,Encelia farinosa,Encelia farinosa A.Gray ex Torr.,Encelia,Asteraceae,Asterales,Magnoliopsida,26367,
3084150,Ferocactus cylindraceus,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus,Cactaceae,Caryophyllales,Magnoliopsida,26315,LC
3032986,Diospyros virginiana,Diospyros virginiana L.,Diospyros,Ebenaceae,Ericales,Magnoliopsida,26315,LC
2927282,Stachys sylvatica,Stachys sylvatica L.,Stachys,Lamiaceae,Lamiales,Magnoliopsida,26076,
5356517,Lathyrus latifolius,Lathyrus latifolius L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,25950,LC
2928751,Datura stramonium,Datura stramonium L.,Datura,Solanaceae,Solanales,Magnoliopsida,25906,
2891304,Geranium pratense,Geranium pratense L.,Geranium,Geraniaceae,Geraniales,Magnoliopsida,25754,
3172057,Veronica serpyllifolia,Veronica serpyllifolia L.,Veronica,Plantaginaceae,Lamiales,Magnoliopsida,25749,LC
5356701,Lathyrus pratensis,Lathyrus pratensis L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,25667,LC
3066386,Euphorbia peplus,Euphorbia peplus L.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,25661,
5341389,Leonurus cardiaca,Leonurus cardiaca L.,Leonurus,Lamiaceae,Lamiales,Magnoliopsida,25560,
2987780,Holodiscus discolor,Holodiscus discolor (Pursh) Maxim.,Holodiscus,Rosaceae,Rosales,Magnoliopsida,25509,
5308378,Tipularia discolor,Tipularia discolor (Pursh) Nutt.,Tipularia,Orchidaceae,Asparagales,Liliopsida,25506,
3172358,Fraxinus excelsior,Fraxinus excelsior L.,Fraxinus,Oleaceae,Lamiales,Magnoliopsida,25445,NT
5402972,Eupatorium serotinum,Eupatorium serotinum Michx.,Eupatorium,Asteraceae,Asterales,Magnoliopsida,25436,
3128547,Centaurea jacea,Centaurea jacea L.,Centaurea,Asteraceae,Asterales,Magnoliopsida,25420,
2869311,Lysichiton americanus,Lysichiton americanus Hultén & H.St.John,Lysichiton,Araceae,Alismatales,Liliopsida,25273,LC
2772254,Dipterostemon capitatus,Dipterostemon capitatus (Benth.) Rydb.,Dipterostemon,Asparagaceae,Asparagales,Liliopsida,25259,
2991466,Rubus occidentalis,Rubus occidentalis L.,Rubus,Rosaceae,Rosales,Magnoliopsida,25256,
3048831,Cakile maritima,Cakile maritima Scop.,Cakile,Brassicaceae,Brassicales,Magnoliopsida,25222,
3120755,Artemisia californica,Artemisia californica Less.,Artemisia,Asteraceae,Asterales,Magnoliopsida,25156,
8262702,Pastinaca sativa,Pastinaca sativa L.,Pastinaca,Apiaceae,Apiales,Magnoliopsida,25111,
5330580,Arum maculatum,Arum maculatum L.,Arum,Araceae,Alismatales,Liliopsida,25030,
3121319,Artemisia absinthium,Artemisia absinthium L.,Artemisia,Asteraceae,Asterales,Magnoliopsida,25026,
9182154,Vicia villosa,Vicia villosa Roth,Vicia,Fabaceae,Fabales,Magnoliopsida,24947,
3169816,Apocynum androsaemifolium,Apocynum androsaemifolium L.,Apocynum,Apocynaceae,Gentianales,Magnoliopsida,24932,
5338866,Houstonia caerulea,Houstonia caerulea L.,Houstonia,Rubiaceae,Gentianales,Magnoliopsida,24908,
3067119,Euphorbia maculata,Euphorbia maculata L.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,24854,
2951984,Ulex europaeus,Ulex europaeus L.,Ulex,Fabaceae,Fabales,Magnoliopsida,24802,LC
5356704,Lathyrus vernus,Lathyrus vernus (L.) Bernh.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,24801,LC
3116842,Sphagneticola trilobata,Sphagneticola trilobata (L.) Pruski,Sphagneticola,Asteraceae,Asterales,Magnoliopsida,24785,
3033363,Ranunculus acris,Ranunculus acris L.,Ranunculus,Ranunculaceae,Ranunculales,Magnoliopsida,24754,
2949728,Chamaecrista fasciculata,Chamaecrista fasciculata (Michx.) Greene,Chamaecrista,Fabaceae,Fabales,Magnoliopsida,24687,
2959443,Gleditsia triacanthos,Gleditsia triacanthos L.,Gleditsia,Fabaceae,Fabales,Magnoliopsida,24683,LC
3169120,Euonymus alatus,Euonymus alatus (Thunb.) Siebold,Euonymus,Celastraceae,Celastrales,Magnoliopsida,24610,
3119285,Erigeron philadelphicus,Erigeron philadelphicus L.,Erigeron,Asteraceae,Asterales,Magnoliopsida,24570,
2926945,Clinopodium vulgare,Clinopodium vulgare L.,Clinopodium,Lamiaceae,Lamiales,Magnoliopsida,24421,
2750658,Medeola virginiana,Medeola virginiana L.,Medeola,Liliaceae,Liliales,Liliopsida,24385,
6446462,Solidago virgaurea,Solidago virgaurea L.,Solidago,Asteraceae,Asterales,Magnoliopsida,24368,
5331404,Echinocystis lobata,Echinocystis lobata (Michx.) Torr. & A.Gray,Echinocystis,Cucurbitaceae,Cucurbitales,Magnoliopsida,24310,
2889934,Tropaeolum majus,Tropaeolum majus L.,Tropaeolum,Tropaeolaceae,Brassicales,Magnoliopsida,24196,
3141855,Helminthotheca echioides,Helminthotheca echioides (L) Holub,Helminthotheca,Asteraceae,Asterales,Magnoliopsida,24089,
5371818,Angelica sylvestris,Angelica sylvestris L.,Angelica,Apiaceae,Apiales,Magnoliopsida,24040,LC
5296053,Sisyrinchium bellum,Sisyrinchium bellum S.Watson,Sisyrinchium,Iridaceae,Asparagales,Liliopsida,23962,
3189815,Aesculus hippocastanum,Aesculus hippocastanum L.,Aesculus,Sapindaceae,Sapindales,Magnoliopsida,23949,VU
5409120,Lobelia siphilitica,Lobelia siphilitica L.,Lobelia,Campanulaceae,Asterales,Magnoliopsida,23864,LC
6109535,Trifolium hybridum,Trifolium hybridum L.,Trifolium,Fabaceae,Fabales,Magnoliopsida,23861,
2769317,Maianthemum bifolium,Maianthemum bifolium (L.) F.W.Schmidt,Maianthemum,Asparagaceae,Asparagales,Liliopsida,23738,
5414628,Diplacus aurantiacus,Diplacus aurantiacus (Curtis) Jeps.,Diplacus,Phrymaceae,Lamiales,Magnoliopsida,23709,
5370380,Dasiphora fruticosa,Dasiphora fruticosa (L.) Rydb.,Dasiphora,Rosaceae,Rosales,Magnoliopsida,23693,
3033169,Aquilegia formosa,Aquilegia formosa Fisch. ex DC.,Aquilegia,Ranunculaceae,Ranunculales,Magnoliopsida,23676,
9039392,Galium mollugo,Galium mollugo L.,Galium,Rubiaceae,Gentianales,Magnoliopsida,23598,
5359429,Trifolium dubium,Trifolium dubium Sibth.,Trifolium,Fabaceae,Fabales,Magnoliopsida,23524,
5367294,Potentilla recta,Potentilla recta L.,Potentilla,Rosaceae,Rosales,Magnoliopsida,23449,
2764179,Commelina communis,Commelina communis L.,Commelina,Commelinaceae,Commelinales,Liliopsida,23431,
3026585,Spiraea alba,Spiraea alba Du Roi,Spiraea,Rosaceae,Rosales,Magnoliopsida,23348,
5402943,Eupatorium cannabinum,Eupatorium cannabinum L.,Eupatorium,Asteraceae,Asterales,Magnoliopsida,23320,
3173310,Conopholis americana,Conopholis americana (L.) Wallr.,Conopholis,Orobanchaceae,Lamiales,Magnoliopsida,23271,
2927730,Phlox divaricata,Phlox divaricata L.,Phlox,Polemoniaceae,Ericales,Magnoliopsida,23240,
5334208,Corydalis solida,Corydalis solida (L.) Clairv.,Corydalis,Papaveraceae,Ranunculales,Magnoliopsida,23216,
9014945,Phleum pratense,Phleum pratense L.,Phleum,Poaceae,Poales,Liliopsida,23193,
2926612,Origanum vulgare,Origanum vulgare L.,Origanum,Lamiaceae,Lamiales,Magnoliopsida,23192,
5369701,Geum rivale,Geum rivale L.,Geum,Rosaceae,Rosales,Magnoliopsida,23178,LC
2926130,Pentaglottis sempervirens,Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey,Pentaglottis,Boraginaceae,Boraginales,Magnoliopsida,23039,
5331181,Viola odorata,Viola odorata L.,Viola,Violaceae,Malpighiales,Magnoliopsida,22927,
2882412,Nymphaea odorata,Nymphaea odorata Sol. ex Aiton,Nymphaea,Nymphaeaceae,Nymphaeales,Magnoliopsida,22919,LC
2703041,Arundo donax,Arundo donax L.,Arundo,Poaceae,Poales,Liliopsida,22884,LC
2875818,Carpinus betulus,Carpinus betulus L.,Carpinus,Betulaceae,Fagales,Magnoliopsida,22858,LC
8168485,Amelanchier alnifolia,Amelanchier alnifolia (Nutt.) Nutt.,Amelanchier,Rosaceae,Rosales,Magnoliopsida,22830,LC
2840754,Goodyera oblongifolia,Goodyera oblongifolia Raf.,Goodyera,Orchidaceae,Asparagales,Liliopsida,22716,
2914642,Galium odoratum,Galium odoratum (L.) Scop.,Galium,Rubiaceae,Gentianales,Magnoliopsida,22691,
5414250,Ilex vomitoria,Ilex vomitoria Aiton,Ilex,Aquifoliaceae,Aquifoliales,Magnoliopsida,22671,VU
2874218,Passiflora incarnata,Passiflora incarnata L.,Passiflora,Passifloraceae,Malpighiales,Magnoliopsida,22661,
2927069,Marrubium vulgare,Marrubium vulgare L.,Marrubium,Lamiaceae,Lamiales,Magnoliopsida,22636,
2888307,Chimaphila umbellata,Chimaphila umbellata (L.) W.P.C.Barton,Chimaphila,Ericaceae,Ericales,Magnoliopsida,22531,
2840768,Goodyera pubescens,Goodyera pubescens (Willd.) R.Br.,Goodyera,Orchidaceae,Asparagales,Liliopsida,22466,
5371704,Actaea rubra,Actaea rubra (Aiton) Willd.,Actaea,Ranunculaceae,Ranunculales,Magnoliopsida,22452,
5371712,Nandina domestica,Nandina domestica Thunb.,Nandina,Berberidaceae,Ranunculales,Magnoliopsida,22429,
3085413,Dianthus armeria,Dianthus armeria L.,Dianthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,22375,
2927245,Stachys palustris,Stachys palustris L.,Stachys,Lamiaceae,Lamiales,Magnoliopsida,22344,LC
2878213,Quercus macrocarpa,Quercus macrocarpa Michx.,Quercus,Fagaceae,Fagales,Magnoliopsida,22325,LC
3147815,Verbesina alternifolia,Verbesina alternifolia (L.) Britton ex Kearney,Verbesina,Asteraceae,Asterales,Magnoliopsida,22291,
3929080,Pulsatilla nuttalliana,Pulsatilla nuttalliana (DC.) Spreng.,Pulsatilla,Ranunculaceae,Ranunculales,Magnoliopsida,22242,
3172048,Veronica arvensis,Veronica arvensis L.,Veronica,Plantaginaceae,Lamiales,Magnoliopsida,22152,
3190544,Rhus glabra,Rhus glabra L.,Rhus,Anacardiaceae,Sapindales,Magnoliopsida,22093,LC
7313595,Asarum europaeum,Asarum europaeum L.,Asarum,Aristolochiaceae,Piperales,Magnoliopsida,22061,
2849427,Orchis mascula,Orchis mascula (L.) L.,Orchis,Orchidaceae,Asparagales,Liliopsida,22050,
5352367,Anthyllis vulneraria,Anthyllis vulneraria L.,Anthyllis,Fabaceae,Fabales,Magnoliopsida,21854,
2764389,Commelina erecta,Commelina erecta L.,Commelina,Commelinaceae,Commelinales,Liliopsida,21841,LC
5331235,Viola arvensis,Viola arvensis Murray,Viola,Violaceae,Malpighiales,Magnoliopsida,21807,
5330661,Arum italicum,Arum italicum Mill.,Arum,Araceae,Alismatales,Liliopsida,21741,
2891488,Geranium molle,Geranium molle L.,Geranium,Geraniaceae,Geraniales,Magnoliopsida,21711,
2891147,Geranium sylvaticum,Geranium sylvaticum L.,Geranium,Geraniaceae,Geraniales,Magnoliopsida,21704,
3084027,Rivina humilis,Rivina humilis L.,Rivina,Phytolaccaceae,Caryophyllales,Magnoliopsida,21595,
2888726,Sambucus cerulea,Sambucus cerulea Raf.,Sambucus,Viburnaceae,Dipsacales,Magnoliopsida,21575,
3054399,Triadica sebifera,Triadica sebifera (L.) Small,Triadica,Euphorbiaceae,Malpighiales,Magnoliopsida,21573,LC
2888310,Orthilia secunda,Orthilia secunda (L.) House,Orthilia,Ericaceae,Ericales,Magnoliopsida,21557,
3189747,Plantago media,Plantago media L.,Plantago,Plantaginaceae,Lamiales,Magnoliopsida,21556,
7886346,Hordeum murinum,Hordeum murinum L.,Hordeum,Poaceae,Poales,Liliopsida,21555,LC
5332120,Betula papyrifera,Betula papyrifera Marshall,Betula,Betulaceae,Fagales,Magnoliopsida,21534,LC
5361944,Broussonetia papyrifera,Broussonetia papyrifera (L.) L'Hér. ex Vent.,Broussonetia,Moraceae,Rosales,Magnoliopsida,21525,LC
2963880,Lupinus texensis,Lupinus texensis Hook.,Lupinus,Fabaceae,Fabales,Magnoliopsida,21462,LC
6374883,Hepatica acutiloba,Hepatica acutiloba DC.,Hepatica,Ranunculaceae,Ranunculales,Magnoliopsida,21401,
2988485,Oemleria cerasiformis,Oemleria cerasiformis (Torr. & A.Gray ex Hook. & Arn.) J.W.Landon,Oemleria,Rosaceae,Rosales,Magnoliopsida,21336,LC
5334253,Lonicera involucrata,Lonicera involucrata (Richards.) Banks ex Spreng.,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,21285,
5341478,Lycopus europaeus,Lycopus europaeus L.,Lycopus,Lamiaceae,Lamiales,Magnoliopsida,21282,LC
5361889,Morus alba,Morus alba L.,Morus,Moraceae,Rosales,Magnoliopsida,21192,LC
8087525,Centaurea scabiosa,Centaurea scabiosa L.,Centaurea,Asteraceae,Asterales,Magnoliopsida,21172,
3152042,Tilia americana,Tilia americana L.,Tilia,Malvaceae,Malvales,Magnoliopsida,21164,LC
5362008,Sedum album,Sedum album L.,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,21148,
3082234,Cornus sanguinea,Cornus sanguinea L.,Cornus,Cornaceae,Cornales,Magnoliopsida,21138,
2925527,Verbena hastata,Verbena hastata L.,Verbena,Verbenaceae,Lamiales,Magnoliopsida,21118,
2891707,Oxalis debilis,Oxalis debilis Kunth,Oxalis,Oxalidaceae,Oxalidales,Magnoliopsida,21089,
6431455,Calamagrostis epigejos,Calamagrostis epigejos (L.) Roth,Calamagrostis,Poaceae,Poales,Liliopsida,21056,
3063016,Mercurialis perennis,Mercurialis perennis L.,Mercurialis,Euphorbiaceae,Malpighiales,Magnoliopsida,21024,
3114229,Rudbeckia laciniata,Rudbeckia laciniata L.,Rudbeckia,Asteraceae,Asterales,Magnoliopsida,20967,
2882984,Rhododendron groenlandicum,Rhododendron groenlandicum (Oeder) Kron & Judd,Rhododendron,Ericaceae,Ericales,Magnoliopsida,20888,
2808565,Anacamptis morio,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Anacamptis,Orchidaceae,Asparagales,Liliopsida,20800,
3103017,Ericameria nauseosa,Ericameria nauseosa (Pall. ex Pursh) G.L.Nesom & G.I.Baird,Ericameria,Asteraceae,Asterales,Magnoliopsida,20791,
5372394,Vitis rotundifolia,Vitis rotundifolia Michx.,Vitis,Vitaceae,Vitales,Magnoliopsida,20758,
5402874,Eupatorium perfoliatum,Eupatorium perfoliatum L.,Eupatorium,Asteraceae,Asterales,Magnoliopsida,20696,LC
7558421,Symphytum officinale,Symphytum officinale L.,Symphytum,Boraginaceae,Boraginales,Magnoliopsida,20645,
9419395,Anemonastrum canadense,Anemonastrum canadense (L.) Mosyakin,Anemonastrum,Ranunculaceae,Ranunculales,Magnoliopsida,20642,
5369800,Geum canadense,Geum canadense Jacq.,Geum,Rosaceae,Rosales,Magnoliopsida,20603,
3034823,Torilis arvensis,Torilis arvensis (Huds.) Link,Torilis,Apiaceae,Apiales,Magnoliopsida,20584,
7402123,Euphorbia virgata,Euphorbia virgata Waldst. & Kit.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,20518,
2703077,Chasmanthium latifolium,Chasmanthium latifolium (Michx.) H.O.Yates,Chasmanthium,Poaceae,Poales,Liliopsida,20411,
